route_id,service_id,trip_id,trip_headsign,direction_id
metro_route_purple,metro_daily_service,metro_trip_00030,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00031,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00032,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00033,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00034,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00035,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00036,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00037,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00038,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00039,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00040,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00041,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00042,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00043,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00044,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00045,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00046,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00047,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00048,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00049,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00050,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00051,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00052,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00053,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00054,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00055,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00056,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00057,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00058,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00059,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00060,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00061,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00062,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00063,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00064,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00065,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00066,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00067,Whitefield (Kadugodi),0
metro_route_purple,metro_daily_service,metro_trip_00068,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00069,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00070,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00071,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00072,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00073,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00074,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00075,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00076,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00077,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00078,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00079,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00080,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00081,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00082,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00083,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00084,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00085,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00086,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00087,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00088,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00089,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00090,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00091,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00092,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00093,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00094,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00095,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00096,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00097,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00098,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00099,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00100,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00101,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00102,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00103,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00104,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00105,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00106,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00107,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00108,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00109,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00110,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00111,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00112,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00113,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00114,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00115,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00116,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00117,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00118,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00119,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00120,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00121,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00122,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00123,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00124,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00125,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00126,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00127,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00128,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00129,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00130,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00131,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00132,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00133,Challaghatta,1
metro_route_purple,metro_daily_service,metro_trip_00134,Challaghatta,1
metro_route_green,metro_daily_service,metro_trip_00135,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00136,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00137,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00138,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00139,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00140,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00141,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00142,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00143,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00144,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00145,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00146,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00147,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00148,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00149,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00150,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00151,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00152,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00153,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00154,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00155,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00156,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00157,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00158,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00159,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00160,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00161,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00162,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00163,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00164,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00165,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00166,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00167,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00168,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00169,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00170,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00171,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00172,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00173,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00174,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00175,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00176,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00177,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00178,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00179,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00180,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00181,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00182,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00183,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00184,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00185,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00186,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00187,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00188,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00189,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00190,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00191,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00192,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00193,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00194,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00195,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00196,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00197,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00198,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00199,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00200,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00201,Silk Institute,0
metro_route_green,metro_daily_service,metro_trip_00202,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00203,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00204,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00205,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00206,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00207,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00208,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00209,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00210,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00211,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00212,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00213,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00214,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00215,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00216,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00217,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00218,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00219,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00220,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00221,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00222,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00223,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00224,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00225,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00226,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00227,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00228,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00229,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00230,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00231,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00232,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00233,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00234,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00235,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00236,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00237,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00238,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00239,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00240,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00241,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00242,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00243,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00244,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00245,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00246,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00247,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00248,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00249,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00250,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00251,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00252,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00253,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00254,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00255,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00256,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00257,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00258,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00259,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00260,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00261,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00262,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00263,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00264,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00265,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00266,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00267,Madavara,1
metro_route_green,metro_daily_service,metro_trip_00268,Madavara,1
metro_route_yellow,metro_daily_service,metro_trip_00269,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00270,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00271,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00272,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00273,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00274,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00275,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00276,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00277,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00278,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00279,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00280,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00281,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00282,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00283,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00284,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00285,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00286,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00287,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00288,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00289,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00290,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00291,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00292,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00293,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00294,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00295,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00296,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00297,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00298,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00299,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00300,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00301,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00302,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00303,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00304,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00305,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00306,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00307,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00308,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00309,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00310,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00311,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00312,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00313,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00314,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00315,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00316,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00317,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00318,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00319,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00320,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00321,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00322,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00323,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00324,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00325,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00326,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00327,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00328,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00329,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00330,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00331,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00332,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00333,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00334,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00335,Delta Electronics Bommasandra,0
metro_route_yellow,metro_daily_service,metro_trip_00336,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00337,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00338,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00339,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00340,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00341,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00342,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00343,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00344,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00345,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00346,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00347,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00348,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00349,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00350,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00351,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00352,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00353,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00354,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00355,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00356,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00357,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00358,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00359,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00360,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00361,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00362,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00363,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00364,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00365,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00366,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00367,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00368,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00369,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00370,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00371,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00372,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00373,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00374,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00375,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00376,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00377,Rashtreeya Vidyalaya Road,1
